同期機,突極形同期機ではリラクタンストルクが発生する。,正解,磁極の形状による磁気抵抗の変化を利用したトルクです。
同期機,突極形回転子は、水車発電機のように多極・低速の機械に適している。,正解,直径が大きく軸方向が短いのが特徴です。
同期機,同期発電機を並列運転する条件に端子電圧の周波数が一致することは含まれない。,不正解,電圧、周波数、位相、相回転がすべて一致する必要があります。
同期機,同期発電機を並列運転する条件に、周波数が一致していることは含まれない。,不正解,電圧の大きさ、位相、周波数、相回転が一致する必要があります。
同期機,同期発電機の励磁方式においてブラシレス励磁は整流子やブラシを持たない。,正解,回転整流器を用いてメンテナンス性を向上させた方式です。
同期機,同期発電機の励磁機は、回転子（界磁）に直流電流を供給するためのものである。,正解,現在はブラシレス励磁方式も一般的です。
同期機,同期発電機の冷却方式における直冷式とは導体内部に冷却材を通す方式である。,正解,大容量機で高い冷却効率を得るためです。
同期機,同期発電機の無負荷飽和曲線は、界磁電流と端子電圧の関係を表すものである。,正解,鉄心の磁気飽和現象を示します。
同期機,同期発電機の無負荷飽和曲線が直線から外れるのは鉄心の磁気飽和による。,正解,起磁力を増やしても磁束が増えにくくなる現象です。
同期機,同期発電機の同期インピーダンスは電機子抵抗を無視できるほどリアクタンスが支配的である。,正解,通常、抵抗はリアクタンスの数%以下です。
同期機,同期発電機の同期インピーダンスは、電機子抵抗と同期リアクタンスの和である。,正解,通常は抵抗が非常に小さいためリアクタンスとほぼ同等です。
同期機,同期発電機の電機子反作用において遅れ電流は減磁作用として働く。,正解,磁束を打ち消す方向に作用し電圧を下げます。
同期機,同期発電機の電圧変動率は一般に変圧器のそれよりも大きい。,正解,同期リアクタンスが非常に大きいためです。
同期機,同期発電機の定格出力は皮相電力 [VA] で表される。,正解,電圧と電流の限界で決まるためです。
同期機,同期発電機の短絡比が大きいほど、電圧変動率が小さく安定度が高い。,正解,電気装荷が小さく、頑丈で安定した機械になります。
同期機,同期発電機の周波数は極数と回転速度に比例する。,正解,f = pn / 120 です。
