照明,立体角の単位はステラジアン[sr]であり、全周囲の立体角は4πである。,正解,光度[cd] = 光束[lm] / 立体角[sr] の関係に使います。
照明,保守率とは、照明器具の汚れや光源の減光を考慮し、設計時にあらかじめ見込む係数である。,正解,初期照度を高く設定するために用います。
照明,保守率とは、照明器具の汚れやランプの減光を見越して、設計時にあらかじめ考慮する係数である。,正解,時間が経っても必要な照度を維持するために用います。
照明,平均演色評価数Raが100である光源は、基準光と同じ色の見え方を再現できる。,正解,最高値が100です。
照明,分光分布とは、光源に含まれる各波長の光の強度を示したものである。,正解,これによって色温度や演色性が決まります。
照明,非常用照明器具は、停電時に予備電源によって30分間以上（原則）点灯し続ける必要がある。,正解,消防法や建築基準法で規定されています。
照明,非常用照明は、停電時に予備電源で30分間以上点灯し続けることが義務付けられている。,正解,避難経路の安全を確保するための法的規制です。
照明,反射率とは、面に入射した光束に対する、反射した光束の割合のことである。,正解,壁や天井の反射率は照明率に大きく影響します。
照明,白熱電球はフィラメントの温度放射を利用して発光するため、演色性に優れている。,正解,連続スペクトルを持つため、自然な色の見え方になります。
照明,白熱電球は、フィラメントの熱放射（温度放射）を利用して発光する。,正解,効率は低いですが演色性に優れます。
照明,等光度曲線（配光曲線）は、光源から出る光の方向ごとの強さをグラフ化したものである。,正解,照明器具の選定や配置の計算に不可欠なデータです。
照明,点光源によるある地点の照度は、面の法線と光線のなす角の余弦(cos)に比例する。,正解,これをランベルトの余弦則といいます。
照明,昼光利用は、窓からの自然光を取り入れて人工照明を消灯・減光し、省エネを図る手法である。,正解,オフィスビルなどで自動制御と組み合わせて導入されます。
照明,全光束の単位はルーメン[lm]である。,正解,光源から全方向に放射される光の総量を表します。
照明,全光束の単位は [lm]（ルーメン）である。,正解,光源から出ている全ての光の量です。
照明,全光束が等しい場合、配光曲線が鋭い（狭角な）光源ほど、直下の照度は低くなる。,不正解,配光が集中するため、直下の照度は高くなります。
照明,全光束が1000lmの光源から1m離れた直下の照度は、常に1000lxである。,不正解,光源の「光度（配光）」によります。全方向に一様なら 1000/(4π) ≒ 80lx です。
照明,色温度が低いほど、光は青白く感じられる。,不正解,色温度が低いほど赤みがかった暖かい色になり、高いほど青白くなります。
照明,色温度が高い（数値を大きくする）ほど、光の色は赤みを帯びた暖かみのある色になる。,不正解,色温度が高いほど青白く、低いほど赤みがかった色になります。
照明,色の一致（メタメリズム）とは、分光分布が異なる二つの色が、ある条件下で同じ色に見える現象である。,正解,条件等色とも呼ばれます。
照明,照明率とは、光源から出る全光束のうち、作業面に到達する光束の割合のことである。,正解,部屋の形状や壁の反射率によって決まります。
照明,照明効率とは、光源から出る光束のうち、作業面に到達する光束の割合のことである。,不正解,それは「照明率」です。効率はランプそのものの性能（lm/W）を指すことが多いです。
照明,照度計は、受光面を測定したい面に水平に置いて測定するのが基本である。,正解,斜めに入射する光も正しく測る（余弦則への適合）必要があります。
照明,照度の単位はルクス[lx]であり、1平方メートルあたりの入射光束[lm]で定義される。,正解,机の上の明るさなどを評価する指標です。
照明,照度の単位は [lx]（ルクス）であり、面積あたりの入射光束で定義される。,正解,1 lx = 1 lm / m^2 です。
照明,室指数（ルームインデックス）は、部屋の幅、奥行き、作業面からの器具の高さによって決まる。,正解,照明率を選定するための重要なパラメータです。
照明,室指数（ルームインデックス）は、部屋の形状（間口、奥行、作業面の高さ）から決まる係数である。,正解,照明計算の「光束法」で使用します。
照明,視感度とは、人間の目が各波長の光をどれだけ明るく感じるかを示す感度である。,正解,555nm付近（黄緑色）で最大になります。
照明,紫外線は可視光よりも波長が長く、殺菌作用や化学作用を持つ。,不正解,紫外線は可視光よりも「波長が短く」、エネルギーが高い光です。
照明,光度の単位はカンデラ[cd]であり、ある方向への光の強さを表す。,正解,点光源の強さを評価するのに用いられます。
照明,光度の単位は [cd]（カンデラ）であり、特定の方向への光の強さを表す。,正解,点光源の明るさを評価する際に用います。
照明,光束維持率とは、一定時間使用した後の光束の初期値に対する割合である。,正解,保守率の計算の一部として用いられます。
照明,光の三原色は、赤(R)、緑(G)、青(B)である。,正解,これらを混ぜることで様々な色の光を作ることができます。
照明,蛍光灯は放電によって発生した紫外線を管壁の蛍光体に当てて可視光に変える仕組みである。,正解,水銀蒸気中の放電を利用しています。
照明,蛍光灯は、放電によって発生した紫外線を、管内の蛍光体に当てて可視光に変える仕組みである。,正解,水銀蒸気中の放電を利用しています。
照明,逆二乗の法則によれば、光源からの距離が2倍になると照度は1/4になる。,正解,照度は距離の2乗に反比例します。
照明,逆二乗の法則によれば、光源からの距離が2倍になると、その地点の照度は1/2になる。,不正解,距離の「2乗」に反比例するため、1/4になります。
照明,輝度は、光源や受照面を特定の方向から見たときの「まぶしさ」を表す指標で、単位は [cd/m^2] である。,正解,面光源の明るさ評価に重要です。
照明,輝度の単位は[cd/m^2]（カンデラ毎平方メートル）であり、面の「まぶしさ」を表す。,正解,光源や反射面をある方向から見た時の明るさです。
照明,演色性とは、光源によって照らされた物の色の見え方の良さを表す特性である。,正解,太陽光に近いほど演色評価数(Ra)が高くなります。
照明,演色性とは、光源によって照らされた物の色の見え方の良さを表す性質である。,正解,平均演色評価数（Ra）が100に近いほど自然光に近いです。
照明,ルーバーは、照明器具からの直接的な光を遮り、グレアを防止するための格子状の部品である。,正解,光の質を整えるために用いられます。
照明,メタルハライドランプは、水銀蒸気に金属ハロゲン化物を加えて演色性を高めた放電灯である。,正解,高効率で色が良いため、体育館や商業施設で使われます。
照明,プルキンエ現象とは、暗い場所では青色に近い短波長の光が明るく見えるようになる現象である。,正解,視細胞の働きが錐体から桿体に切り替わるためです。
照明,ナトリウムランプは単色性が強く、色の判別が重要な場所には向かないが、霧の透過性が良い。,正解,トンネルの照明などに広く使われてきました。
照明,ナトリウムランプの光は単色性が強く、トンネル内照明などに適している。,正解,霧や煙の透過性が良く、寿命も長いです。
照明,タスク・アンビエント照明は、作業面のみを明るくし、周囲は抑えめの明るさにする方式である。,正解,省エネと快適な視環境を両立させる手法です。
照明,タスク・アンビエント照明は、作業面のみを明るくし、周囲は抑えめにする省エネ手法である。,正解,必要なところを重点的に照らします。
照明,スマート照明システムは、人感センサや照度センサを用いて無駄な点灯を抑えることができる。,正解,エネルギー消費を大幅に削減する有効な手段です。
照明,グレアとは、不快感や視認性の低下を招くような「まぶしさ」のことである。,正解,適切な照明設計ではこれを抑制する必要があります。
照明,グリア（まぶしさ）は、視認性を低下させたり不快感を与えたりする照明条件のことである。,正解,照明設計において抑制すべき要素です。
照明,LEDランプの発光効率の単位は[lm/W]である。,正解,消費電力1Wあたりの引き出せる光束の量です。
照明,LEDランプの発光効率の単位は [lm/W] であり、数値が高いほど省エネである。,正解,1Wあたりの光の量を表します。
照明,LEDは半導体のPN接合における電子と正孔の再結合エネルギーを直接光として取り出す。,正解,固体発光であるため、寿命が長く応答も速いです。
照明,LEDの寿命（一般に4万時間等）は、光束が初期の70%まで低下した時点と定義されている。,正解,完全に消えるまでではなく、明るさの減退で判断します。
照明,LED（発光ダイオード）は、半導体のPN接合部で電子と正孔が再結合する際に光を出す。,正解,直接電気を光に変えるため高効率です。
照明,JIS規格による事務所の推奨照度は、一般的に750lx程度とされている。,正解,視覚作業の負担を考慮した数値です。
照明,HIDランプには、高圧水銀ランプ、メタルハライドランプ、高圧ナトリウムランプなどがある。,正解,高輝度放電ランプの総称です。
照明,HIDランプ（高輝度放電ランプ）には、メタルハライドランプや高圧ナトリウムランプが含まれる。,正解,大空間や屋外の照明に広く使われてきました。
照明,「光束法」は、部屋全体の平均照度を求めるために広く用いられる計算手法である。,正解,E = (F * N * U * M) / A の式で求めます。
