電気化学,陽極酸化（アルマイト処理）は、アルミニウムの表面に酸化被膜を作り、耐食性や耐摩耗性を高める技術である。,正解,陰極ではなく陽極で行うのが特徴です。
電気化学,陽極酸化（アルマイト）処理はアルミニウムの表面に強固な酸化被膜を作る技術である。,正解,耐食性や耐摩耗性を飛躍的に高めることができます。
電気化学,標準電極電位は、標準水素電極の電位を0Vとして基準に定めている。,正解,これに対する電位の大小で反応のしやすさを比較します。
電気化学,標準電極電位は、水素電極の電位を 0V として基準に定めたものである。,正解,各物質の反応のしやすさを比較する尺度です。
電気化学,燃料電池は水素と酸素の化学反応によって直接電気エネルギーを取り出す装置である。,正解,燃焼を介さないため発電効率が高いです。
電気化学,燃料電池の固体高分子形(PEFC)は、動作温度が低く家庭用や自動車用に適している。,正解,起動が速いのが特徴です。
電気化学,燃料電池の基本原理は、水の電気分解の逆反応である。,正解,水素と酸素から水を作り、その過程で電気を取り出します。
電気化学,銅の電解精錬では、不純物を含んだ粗銅を陽極にし、純銅を陰極にする。,正解,電気分解により純度の高い銅（電気銅）を得る方法です。
電気化学,電池の定格容量はアンペア時[Ah]で表され、電流と時間の積で定義される。,正解,10Ahなら2Aで5時間放電できる能力を示します。
電気化学,電池の定格容量は、取り出せる電気量を [Ah] で表したものである。,正解,電流(A) × 時間(h) です。
電気化学,電池の自己放電とは、外部に電流を流していない状態でも、内部反応により容量が減少することである。,正解,保存温度が高いほど自己放電は速くなります。
電気化学,電池の起電力は、正極の電位と負極の電位の差として求められる。,正解,反応のエネルギー差が電圧となります。
電気化学,電池の「放電終止電圧」とは、それ以上放電すると電池を傷める可能性がある限界の電圧である。,正解,この電圧に達したら放電を止める必要があります。
電気化学,電池の「自己放電」は、外部に電流を流していない状態でも内部反応で容量が減る現象である。,正解,温度が高いほど自己放電は速くなります。
電気化学,電食は漏れ電流（迷走電流）によって地中の金属体がイオンとなって溶け出す現象である。,正解,直流鉄道のレール付近などで発生しやすい腐食です。
電気化学,電食とは、漏れ電流（迷走電流）によって地中の金属体（ガス管等）が腐食する現象をいう。,正解,直流鉄道の近くなどで発生しやすいです。
電気化学,電極反応において、電子を受け取る（還元される）場所をカソード（陰極）という。,正解,外部回路から電子が流れ込む場所です。
電気化学,電気分解における「電流効率」とは、理論上の析出量に対する実際の析出量の割合である。,正解,副反応などで電気が消費されると効率が下がります。
電気化学,電気分解において陽極（アノード）では酸化反応が起こる。,正解,電子を奪われる（放出する）反応です。
電気化学,電気分解において、陽極（アノード）では酸化反応が起こる。,正解,電子を奪われる反応です。
電気化学,電気二重層キャパシタは物理的なイオンの吸着を利用するため、寿命が非常に長い。,正解,化学反応を伴わないため、充放電による劣化が少ないです。
電気化学,電気二重層キャパシタは、物理的なイオンの吸着を利用するため、二次電池に比べて充放電寿命が非常に長い。,正解,化学反応を伴わないため劣化が少ないです。
電気化学,電気二重層キャパシタの静電容量は、電極の表面積に比例する。,正解,活性炭などの微細な穴を利用して巨大な表面積を確保しています。
電気化学,電気化学当量とは、1クーロン[C]の電気量によって析出する物質の質量である。,正解,物質ごとに固有の値を持っています。
電気化学,電気化学当量とは、1Cの電気量によって析出する物質の量のことである。,正解,物質の種類ごとに決まっています。
電気化学,電気化学システムにおいて電解質はイオンを運ぶ役割を持つが、電子は通さない。,正解,電解質が電子を通してしまうと内部短絡と同じ状態になります。
電気化学,電気化学システムにおいて、電解質は電子を直接通す伝導体である。,不正解,電解質は「イオン」を通しますが、電子は通さない（絶縁体に近い）特性が必要です。
電気化学,電気めっきは電解液中の金属イオンを陰極（被めっき物）で還元して被膜を作る技術である。,正解,装飾、防食、導電性向上などの目的で行われます。
電気化学,電気めっきは、電解液中の金属イオンを陰極（被めっき物）に析出させて被膜を作る技術である。,正解,装飾や防食に広く使われます。
電気化学,電解質溶液の導電率は、濃度や温度が上昇すると一般に大きくなる。,正解,イオンの数が増え、移動も活発になるためです。
電気化学,水の電気分解において、陽極からは水素ガスが発生する。,不正解,陽極からは「酸素」、陰極からは「水素」が発生します。
電気化学,水の電気分解において、陰極からは酸素ガスが発生する。,不正解,陰極からは水素、陽極からは酸素が発生します。
電気化学,空気電池は、正極活物質に空気中の酸素を利用するため、小形で大容量にできる。,正解,補聴器用などのボタン型電池によく使われます。
電気化学,金属の腐食を防ぐために、よりイオン化傾向の大きい金属を接続して身代わりに腐食させる方法を流電陽極方式という。,正解,犠牲陽極法とも呼ばれます。
電気化学,乾電池の外装に使われる亜鉛は、電池反応において負極として機能している。,正解,亜鉛が溶け出して電子を放出します。
電気化学,乾電池の液漏れは、放電によって負極の亜鉛が溶けて薄くなり、穴が開くことが一因である。,正解,使用後の放置が危険な理由です。
電気化学,過電圧とは、電気分解を進行させるために理論上の起電力以上に加える必要がある電圧のことである。,正解,反応速度や電極表面の状態で変化します。
電気化学,鉛蓄電池を充電すると、陽極は二酸化鉛に、陰極は海綿状鉛に戻る。,正解,これが放電すると両極とも硫酸鉛になります。
電気化学,鉛蓄電池は放電により硫酸が消費され水が生成されるため、電解液の濃度が下がる。,正解,このため比重を測れば充電状態がわかります。
電気化学,鉛蓄電池の電解液は希硫酸であり、充電すると濃度が上昇する。,正解,放電で水が生成され、充電で硫酸に戻ります。
電気化学,一次電池のマンガン乾電池の負極（外装缶）には亜鉛が使われている。,正解,亜鉛が酸化されて電子を放出します。
電気化学,レドックスフロー電池は、外部タンクの電解液を循環させて充放電する大規模貯蔵用電池である。,正解,出力と容量を独立して設計できるのが特徴です。
電気化学,リチウムイオン二次電池は、リチウムイオンが正極と負極の間を移動することで充放電を行う。,正解,軽量で高電圧、高エネルギー密度の二次電池です。
電気化学,リチウムイオン電池はリチウムイオンが正極と負極の間を移動することで充放電する。,正解,小型・軽量でエネルギー密度が高い二次電池です。
電気化学,リチウムイオン電池の電解液には、可燃性の有機溶媒が使われることが多い。,正解,このため、過充電や破損による発火には十分な注意が必要です。
電気化学,ボルタ電池やマンガン乾電池は一度放電すると元に戻せない一次電池である。,正解,使い捨ての電池です。
電気化学,ボルタ電池などの一次電池は、放電した後に外部から充電して再利用することができない。,正解,使い切りタイプの電池です。
電気化学,ファラデーの第2法則によれば、同じ電気量で析出する物質の量は化学当量に比例する。,正解,原子量をイオンの価数で割った値に関係します。
電気化学,ファラデーの第1法則は、電極に析出する物質の質量が電気量に比例することを示している。,正解,W = k * I * t です。
電気化学,ファラデーの第1法則によれば、電極で析出する物質の量は、流れた電気量に比例する。,正解,W = k Q = k I t です。
電気化学,ニッケルカドミウム電池は、メモリー効果があるため完全に使い切ってからの充電が推奨される。,正解,容量が一時的に減少したように見える現象への対策です。
電気化学,ダニエル電池は、素焼き板等で二つの電解液を仕切り、分極を防いだ実用的な電池の祖である。,正解,ボルタ電池の欠点を改良したものです。
電気化学,ソーダ工業では、食塩水の電気分解によって水酸化ナトリウム、塩素、水素を製造する。,正解,日本の化学工業を支える重要な電気化学プロセスです。
電気化学,ガルバニ電池は、化学エネルギーを電気エネルギーに変換する装置の総称である。,正解,いわゆる「電池」の基本原理を指します。
電気化学,イオン化傾向が大きい金属ほど水溶液中で陽イオンになりやすく腐食されやすい。,正解,卑金属（カリウム、ナトリウム等）は極めて活性です。
電気化学,イオン化傾向が大きい金属ほど、水溶液中で陽イオンになりやすく、腐食しにくい。,不正解,イオンになりやすいほど、化学的に活性で腐食しやすい（錆びやすい）傾向があります。
電気化学,アルミニウムの精錬は、ボーキサイトから抽出したアルミナを高温で融解塩電解することで行われる。,正解,非常に多くの電力を消費します。
電気化学,アルミニウムの精錬は、アルミナを高温で融解させた中での融解塩電解によって行われる。,正解,非常に多くの電力を必要とするプロセスです。
電気化学,pH（水素イオン指数）が7より大きい水溶液は酸性である。,不正解,7が中性、7より大きいと「アルカリ性」、小さいと「酸性」です。
電気化学,pH（水素イオン指数）が 7 より小さい水溶液はアルカリ性である。,不正解,7が中性、7より小さいと酸性、大きいとアルカリ性です。
