自動制御,不感帯とは、入力の変化に対して出力が全く反応しない範囲のことである。,正解,摩擦やギアのバックラッシなどで生じ、制御を不安定にすることがあります。
自動制御,微分（D）動作は、偏差の変化速度に応じた操作量を出し、応答の速応性を改善する。,正解,変化の兆しを捉えて素早く反応し、安定性を高める効果もあります。
自動制御,比例帯が狭い（ゲインが高い）ほど、制御の応答は遅くなる。,不正解,比例帯が狭いほど敏感になり、応答は速くなりますが不安定になりやすくなります。
自動制御,比例帯（プロポーショナルバンド）が狭いほど、制御は敏感（高ゲイン）になる。,正解,偏差に対して大きな操作量が出るようになります。
自動制御,伝達関数とは、入力のラプラス変換に対する出力のラプラス変換の比で定義される。,正解,ただし初期値はすべてゼロと仮定します。
自動制御,定値制御とは、目標値が一定に保たれている制御のことである。,正解,エアコンの温度設定などがこれに当たります。
自動制御,積分（I）動作は、定常偏差をゼロにするために用いられる。,正解,偏差を時間的に積み上げて操作量を増やします。
自動制御,制御理論の「ラウス・フルビッツの安定判別法」は、特性方程式の係数から安定性を判断する手法である。,正解,複素数計算をせずに代数的に判断できます。
自動制御,制御理論における「極」とは、伝達関数の分子をゼロにする複素数のことである。,不正解,伝達関数の「分母」をゼロにする複素数のことです。（分子をゼロにするのは「零点」）
自動制御,制御系の伝達関数は、入力のラプラス変換に対する出力のラプラス変換の比で定義される。,正解,ただし、初期値はすべてゼロと仮定します。
自動制御,制御系の「速応性」とは、目標値の変化に対してどれだけ早く出力が反応するかを示す特性である。,正解,立ち上がり時間などが指標となります。
自動制御,制御系の「過渡特性」とは、目標値が変化してから新しい定常状態に落ち着くまでの動作特性をいう。,正解,立ち上がり時間やオーバーシュートなどが指標です。
自動制御,制御系の「ステップ応答」は、入力が急激に（階段状に）変化した時の出力の反応のことである。,正解,系の特性（速応性や減衰性）を評価するのに用いられます。
自動制御,制御系における「外乱」とは、目標値以外の、制御量に影響を与える外部からの乱れをいう。,正解,外乱に強い（ロバストな）制御系が理想です。
自動制御,制御系が「安定」であるとは、時間が経過すると出力が一定値に収束し、発散しないことをいう。,正解,不安定な系は振動が増幅したり限界なく発散します。
自動制御,制御系が「ロバスト」であるとは、モデルの誤差や外乱に対して性能が大きく変化しない（頑健である）ことをいう。,正解,実用的な制御系に求められる重要な性質です。
自動制御,状態空間モデルは、システムの内部状態を変数として用いる近代制御理論の手法である。,正解,多入力多出力系の制御に適しています。
自動制御,周波数伝達関数は、伝達関数 G(s) の s を jω に置き換えたものである。,正解,正弦波入力に対する応答を解析するのに使います。
自動制御,周波数応答における「ボード線図」は、利得（ゲイン）と位相を周波数の関数として描いたものである。,正解,系の安定判別に広く使われます。
自動制御,自動制御系の「定常偏差」とは、十分に時間が経過した後の目標値と出力値の差のことである。,正解,オフセットとも呼ばれます。
