メカトロニクス,油圧アクチュエータは電気式に比べて小形で非常に大きな力を出すことができる。,正解,パワー密度が高く、建設機械などで活躍します。
メカトロニクス,油圧アクチュエータは、電気式に比べて小形で大きな力を出すことができ、応答も非常に速い。,正解,パワー密度が高く、重機などで重宝されます。
メカトロニクス,超音波センサは音波の反射時間を測定して対象物までの距離を求める。,正解,透明な物体や液面レベルの検出にも適しています。
メカトロニクス,超音波センサは、音波の反射時間を測定することで物体までの距離を計測できる。,正解,透明な物体の検出にも適しています。
メカトロニクス,磁気センサ（ホール素子等）は、磁界の強さを電気信号に変え、非接触で位置や回転を検知する。,正解,モータの回転位置検出などに多用されます。
メカトロニクス,光電センサは、投光部と受光部を用いて光の遮断や反射により物体を検知する。,正解,検出距離が比較的長く、高速な検知が可能です。
メカトロニクス,減速機（ギア）を用いると回転速度は下がるが、出力トルクは増大する。,正解,トルクと回転数は反比例の関係（動力一定の場合）です。
メカトロニクス,減速機（ギア）は、回転速度を下げる代わりに、出力トルクを大きくするために用いられる。,正解,速度とトルクは反比例の関係にあります。
メカトロニクス,空気圧アクチュエータは空気の圧縮性のため、油圧に比べて正確な位置決めが容易である。,不正解,空気の圧縮性（バネ性）のため、微細な位置決めや低速での滑らかな動作は苦手です。
メカトロニクス,空気圧アクチュエータは、圧縮空気を利用するため動作が柔軟だが、正確な位置決めは難しい。,正解,空気の圧縮性のため、油圧や電気式に比べ精度は劣ります。
メカトロニクス,近接センサは対象物に物理的に接触することなく、物体の有無を検出できる。,正解,誘導型（金属用）や静電容量型などがあります。
メカトロニクス,近接センサは、対象物に直接接触することなく、物体の接近を検出できるセンサである。,正解,電磁誘導式や静電容量式があります。
メカトロニクス,加速度センサは、重力加速度や物体の運動に伴う加速度を測定する。,正解,衝突検知や振動解析などに用いられます。
メカトロニクス,圧電アクチュエータ（ピエゾ素子）は、電圧をかけると微小に変形する性質を利用している。,正解,ナノメートル単位の超精密な位置決めが可能です。
メカトロニクス,ロボットの自由度とは、そのロボットが独立して動かすことができる関節の数のことである。,正解,3次元空間で位置と姿勢を決めるには最低6自由度が必要です。
メカトロニクス,ロボットの「自由度」は、独立して動かすことができる関節の数を指す。,正解,空間内の任意の位置と姿勢を決めるには、最低6自由度が必要です。
メカトロニクス,ロボットの「エンドエフェクタ」とは、ロボットアームの先端に取り付ける手や工具のことである。,正解,用途に合わせてハンド、溶接機、スプレーガンなどを交換します。
メカトロニクス,ロータリーエンコーダは軸の回転角度や回転速度をデジタル信号として検出するセンサである。,正解,位置決め制御において極めて重要です。
メカトロニクス,ロータリーエンコーダは、軸の回転角や回転速度を検出するためのセンサである。,正解,光学式や磁気式があります。
メカトロニクス,リミットスイッチは物体の移動限界を検知して動作を停止させるための接触式スイッチである。,正解,機械の安全装置として不可欠です。
メカトロニクス,リミットスイッチは、物体の位置が限界点に達したことを検知する接触式のセンサである。,正解,安全停止などに使われます。
メカトロニクス,リニアエンコーダは直線的な移動量を直接読み取るセンサである。,正解,工作機械のテーブル移動量の高精度計測に使われます。
メカトロニクス,メカトロニクス機器の「バックラッシ」は、ギア等の噛み合いにある隙間のことである。,正解,これが大きいと位置決め精度が悪化し、振動の原因になります。
メカトロニクス,メカトロニクスはメカニズム（機械）とエレクトロニクス（電子工学）を融合させた分野である。,正解,さらに情報工学や制御工学も不可欠な要素です。
メカトロニクス,メカトロニクスの設計では、機械設計、電子設計、ソフトウェア設計の協調が不可欠である。,正解,これら三者が一体となって初めて高度な機能が実現します。
メカトロニクス,メカトロニクスとは、メカニズム（機械）とエレクトロニクス（電子工学）を融合させた技術分野である。,正解,制御工学や情報工学も密接に関係します。
メカトロニクス,マニピュレータとは、人間の腕のような機能を持ち、対象物を操作する機械装置のことである。,正解,いわゆる「産業用ロボットの腕」の部分です。
メカトロニクス,マイクロコンピュータ（マイコン）はCPU、メモリ、入出力ポートを一チップに集積したものである。,正解,メカトロ機器の制御用コントローラとして多用されます。
メカトロニクス,マイクロコンピュータ（マイコン）は、CPU、メモリ、入出力ポートを一チップにまとめたものである。,正解,メカトロ機器の制御の核となります。
メカトロニクス,ポテンショメータは可変抵抗の原理を利用して変位を電圧として検出するセンサである。,正解,アナログ的な位置検出によく使われてきました。
メカトロニクス,ポテンショメータは、抵抗値の変化を利用して変位（位置）を検出するセンサである。,正解,可変抵抗器の原理です。
メカトロニクス,ボールねじは回転運動を直線運動に高い効率で変換する機械要素である。,正解,摩擦が少なく、精密な位置決めが可能です。
メカトロニクス,ボールねじは、回転運動を効率よく直線運動に変換するための機械要素である。,正解,摩擦が少なく、精密な位置決めが可能です。
メカトロニクス,フォトカプラは光を利用して電気信号を伝達し、回路間を電気的に絶縁する部品である。,正解,高電圧回路からのノイズ侵入を防ぐために使われます。
メカトロニクス,ひずみゲージは物体の微小な変形を電気抵抗の変化として捉えるセンサである。,正解,重さ（ロードセル）や圧力の測定に広く使われます。
メカトロニクス,ひずみゲージは、物体の微小な変形を抵抗値の変化として検出するセンサである。,正解,荷重計（ロードセル）などに応用されます。
メカトロニクス,パラレルメカニズムロボットは、複数のアームで一つの先端を支持する構造で、高速・高剛性である。,正解,部品の高速ピックアップなどによく使われます。
メカトロニクス,タコジェネレータは回転速度に比例した電圧を出力する、速度検出用の小型発電機である。,正解,アナログ式の速度フィードバックに使われてきました。
メカトロニクス,タイミングベルトは滑りがなく、回転を同期させて正確に伝えることができる。,正解,歯付きのベルトで、位置決め伝達に適しています。
メカトロニクス,ソレノイドはコイルへの通電によってプランジャを直線的に動かすアクチュエータである。,正解,弁の切り換えやロック機構などに多用されます。
メカトロニクス,ソレノイドは、コイルに電流を流して電磁力を発生させ、プランジャ（鉄心）を動かすアクチュエータである。,正解,弁の開閉などに多用されます。
メカトロニクス,センサは光、温度、圧力などの物理量を電気信号に変換する装置である。,正解,システムの「目」や「耳」として機能します。
メカトロニクス,センサは、光、熱、圧力などの物理量を電気信号に変換する装置である。,正解,機械の「目」や「耳」に相当します。
メカトロニクス,ステッピング電動機は、フィードバック制御（閉ループ）を行わないと位置決めができない。,不正解,パルス数に同期して動くため、基本的にはオープンループで正確な位置決めが可能です。
メカトロニクス,ステッピングモーターはパルス信号を与えない限り、停止状態でも保持トルクを発生しない。,不正解,ステッピングモーターは励磁されている限り、停止状態でも強力な保持トルク（ホールドトルク）を持ちます。
メカトロニクス,ステッピングモーターの「脱調」とは、パルス信号に回転が追従できなくなる現象である。,正解,急激な加速や過負荷で発生し、位置がずれてしまいます。
メカトロニクス,ジャイロセンサは物体の回転角速度を検出するセンサである。,正解,ドローンやスマートフォンの姿勢制御に不可欠です。
メカトロニクス,サーボアンプ（ドライバ）はコントローラの指令に従って電動機に電力を供給する装置である。,正解,電流（トルク）、速度、位置の各ループで制御を行います。
メカトロニクス,インクリメンタル形エンコーダは、電源を切っても現在の位置情報を保持し続けることができる。,不正解,それはアブソリュート（絶対値）形です。インクリメンタル形は電源を切ると位置情報が消えます。
メカトロニクス,インクリメンタルエンコーダは電源投入時に必ず原点復帰動作が必要である。,正解,パルス数をカウントして位置を求めるため、基準点が必要です。
メカトロニクス,アブソリュートエンコーダは、電源を切っても現在の位置情報を失わない。,正解,絶対位置を符号として出力するためです。
メカトロニクス,アクチュエータは電気信号などのエネルギーを機械的な動き（変位や力）に変換する装置である。,正解,モータ、シリンダ、ソレノイドなどがこれに当たります。
メカトロニクス,アクチュエータは、電気信号を受け取って機械的な動き（回転や直線運動）に変える装置である。,正解,電動機やシリンダなどが代表例です。
メカトロニクス,PWM駆動は、電圧のパルス幅を高速に切り換えることで電動機の平均印加電圧を制御する。,正解,省電力で滑らかな制御が可能です。
メカトロニクス,PLC（プログラマブルロジックコントローラ）は工場の自動化によく使われる制御装置である。,正解,ラダー図等の言語でシーケンス制御を行います。
メカトロニクス,PLC（プログラマブルロジックコントローラ）は、工場の自動制御などに使われる耐環境性の高い制御装置である。,正解,ラダー図などでプログラミングします。
メカトロニクス,Hブリッジ回路は、4個のスイッチング素子を用いて直流モータの正転・逆転を制御する。,正解,パワエレ技術をメカトロに応用した基本回路です。
メカトロニクス,DCサーボ電動機は、ブラシがあるためメンテナンスを必要とするが、制御は比較的容易である。,正解,現在ではメンテナンスフリーのACサーボが主流です。
メカトロニクス,DCサーボモーターはブラシの摩耗による定期的なメンテナンスが必要である。,正解,現在は長寿命なブラシレスDCサーボが多く普及しています。
メカトロニクス,D/Aコンバータはデジタル制御信号をアナログの駆動電圧に変換するために用いられる。,正解,コントローラからの指令をアンプへ送る際などに使います。
