電動機応用,誘導電動機のインバータ駆動時に発生する「マイクロサージ」の対策として有効なのは？,サージ抑制フィルタの設置,長い配線などで発生する高電圧パルスから、モータの絶縁を守ります。,アースを外す,電圧を上げる,配線を長くする
電動機応用,複数の電動機を同じ速度で運転したり、一定の速度比で運転したりすることを何というか？,同期運転（または連動運転）,コンベアラインなどで必要とされる制御です。,単独運転,脱調運転,乱調運転
電動機応用,搬送機械などの「巻取機」において、直径が大きくなるにつれて回転速度を落としトルクを増やす制御は？,定出力制御,線速度を一定に保つために、出力 (P=ωT) を一定に保ちます。,定トルク制御,定電圧制御,定電流制御
電動機応用,電動機を設置する際の「芯出し（アライメント）」とはどのような作業か？,電動機と負荷の回転軸を正確に一致させること,これが不十分だと、振動や軸受寿命の短縮を招きます。,配線を綺麗にまとめること,回転方向を確認すること,塗装を塗り直すこと
電動機応用,電動機を始動してから定格速度に達するまでの時間を短くするために必要なことは？,始動トルクを大きく、GD2を小さくする,加速のための余剰トルクを増やすことが重要です。,始動電流を小さくする,極数を増やす,電圧を下げる
電動機応用,電動機の銘板にある「S1」という定格記号が表す運転モードは？,連続使用定格,一定の負荷で連続して運転し、熱平衡に達する状態です。,短時間使用定格,断続周期使用定格,非周期断続使用定格
電動機応用,電動機の保護等級で、水没しても使用可能なレベルを示す第2記号は？,7 または 8,「7」は一時的な水没、「8」は継続的な潜水に対する保護です。,1,4,0
電動機応用,電動機の保護装置で、電流による発熱をバイメタルなどで検知して回路を遮断するものは？,サーマルリレー（熱動継電器）,過負荷による焼損から電動機を守ります。,ヒューズ,漏電遮断器,避雷器
電動機応用,電動機の保護階級 IP44 の「最初の4」が表すのは？,防塵性能（固形物に対する保護）,第2記号が防水です。,防水性能,耐熱性能,絶縁性能
電動機応用,電動機の速度制御における「ベクトル制御」のメリットは？,直流機のような高い応答性と高精度な制御が可能,電流を磁束成分とトルク成分に分けて制御します。,制御装置が非常に安価,インバータが不要,効率が低下する
電動機応用,電動機の速度制御において、インバータを用いて電圧と周波数の比 (V/f) を一定に保つ制御は？,V/f一定制御,磁束を一定に保つための、最も一般的なインバータ制御法です。,ベクトル制御,弱め界磁制御,スリップ周波数制御
電動機応用,電動機の速度を検出するために軸に取り付けられるパルス発生器を何というか？,ロータリエンコーダ,回転角や速度をデジタル信号としてフィードバックします。,タコジェネレータ,ポテンショメータ,サーモスタット
電動機応用,電動機の周囲温度が定格（40度）を超えた場合に必要な処置は？,出力を制限する（デレーティング）,過熱による絶縁劣化を防ぎます。,電圧を上げる,回転数を上げる,冷却ファンを止める
電動機応用,電動機の始動時に発生する大きな電流を何というか？,始動電流（突入電流）,定格の数倍流れることがあります。,定格電流,励磁電流,漏れ電流
電動機応用,電動機の始動時に発生する、定格電流の数倍に達する大きな電流を何というか？,始動電流（突入電流）,電源容量や保護装置の選定において重要となります。,負荷電流,励磁電流,漏れ電流
電動機応用,電動機の最高効率が得られるのは通常どの負荷付近か？,75〜100%負荷,設計により異なりますがこの付近です。,25%負荷,50%負荷,150%負荷
電動機応用,電動機の慣性モーメント J が大きいほど どうなるか？,始動・停止に時間がかかる,回転のしにくさを表します。,速く動き出す,トルクが減少する,効率が向上する
電動機応用,電動機のベアリング（軸受）の保守で重要なのは？,グリスの補給・交換,焼き付きを防ぐために不可欠です。,電圧の測定,色の塗り替え,冷却フィンの清掃
電動機応用,電動機のブレーキ方式で、回転エネルギーを電気エネルギーに変えて電源に返す方法は？,回生制動,省エネルギー効果が高く、電気鉄道やEVで多用されます。,発電制動,プラグ（逆相制動）,機械制動
電動機応用,電動機のブレーキで エネルギーを電源に返す方式は？,回生制動,最も省エネなブレーキ法です。,発電制動,逆転制動,機械ブレーキ
電動機応用,電動機の「銘板」に必ず記載されている項目は？,定格出力,その他、電圧や電流、極数などです。,設置者の氏名,設置場所の住所,購入価格
電動機応用,電動機の「防爆形」が必要とされる場所は？,可燃性ガスや蒸気が存在する危険場所,火花による引火や爆発を防ぐ構造（耐圧防爆など）が必要です。,水中,宇宙空間,極寒の地
電動機応用,電動機の「負荷率」とは、どのような比率のことか？,実際の負荷出力 / 定格出力,機器がどれくらいの余裕を持って運転されているかを示します。,入力電力 / 出力電力,回転速度 / 同期速度,損失 / 出力
電動機応用,電動機の「二次抵抗制御」が可能な電動機の種類は？,巻線形誘導電動機,回転子巻線にスリップリング経由で抵抗を接続できます。,かご形誘導電動機,同期電動機,直流分巻電動機
電動機応用,電動機の「短時間定格」とはどんな運転か？,指定時間運転後 完全に冷却する,連続運転はできません。,常に定格で運転し続ける,過負荷で回し続ける,無負荷で待機する
電動機応用,電動機の「短時間定格」とは、どのような用途に適した定格か？,クレーンなどの断続的な運転,一定時間運転した後に冷却期間を置くことを前提としています。,扇風機などの連続運転,精密時計,常夜灯
電動機応用,電動機の「絶縁抵抗」を測定するために使用する測定器は？,絶縁抵抗計（メガー）,高電圧を印加して漏れ電流を測定し、MΩ単位で評価します。,回路計（テスター）,クランプメータ,ホイートストンブリッジ
電動機応用,電動機の「周囲温度」の標準値として、JISなどで一般的に定められているのは？,40 ℃,これを超える環境では、負荷を軽減（ディレーティング）する必要があります。,25 ℃,60 ℃,0 ℃
