直流機,分巻発電機の電圧を確立するために必要なものは？,残留磁気,これがないと初期電圧が立ち上がりません。,外部励磁源,高い負荷抵抗,カーボンブラシ
直流機,分巻発電機において、回転方向を逆にするとどうなるか？,電圧が確立しない,残留磁気を打ち消す方向に電流が流れ、発電できなくなります。,逆電圧が発生する,回転速度が2倍になる,異常加熱する
直流機,直流分巻発電機の電圧を上げるためには、界磁抵抗器の抵抗値をどうすればよいか？,小さくする,抵抗を減らして界磁電流を増やし、磁束を強めます。,大きくする,変化させない,ゼロにする
直流機,直流分巻発電機の外部特性曲線において 負荷電流を増やすと端子電圧はどうなるか？,低下する,電圧降下と電機子反作用のためです。,上昇する,一定である,振動する
直流機,直流分巻電動機の速度特性として正しいものは？,定速度特性,負荷が変わっても速度変化が少ないです。,垂下特性,変速度特性,反限時特性
直流機,直流分巻電動機の界磁回路が断線した場合、回転速度はどうなるか？,危険な高速度になる,磁束 φ が残留磁気のみの極小値になるため、速度が急上昇します。,停止する,逆回転する,変化しない
直流機,直流発電機の誘導起電力 E を表す式は？ (K:定数 Φ:磁束 N:回転速度),E = KΦN,磁束と速度に比例します。,E = KΦ/N,E = KN/Φ,E = KΦN^2
直流機,直流発電機の誘起起電力 E [V] を表す式は？（k:定数、φ:磁束、N:回転速度）,E = kφN,速度と磁束の両方に比例します。,E = kφ / N,E = k / (φN),E = kφN^2
直流機,直流発電機の無負荷試験から得られる曲線はどれか？,無負荷飽和曲線,界磁電流と起電力の関係（磁束の飽和状態）を示します。,外部特性曲線,効率曲線,トルク曲線
直流機,直流発電機の特性曲線で、負荷電流と端子電圧の関係を表すのは？,外部特性曲線,負荷をかけた時の電圧の垂れ下がり具合を示します。,無負荷飽和曲線,内部特性曲線,磁化曲線
直流機,直流発電機の電圧変動率 ε [%] を求める式は？（V0:無負荷電圧、Vn:定格電圧）,ε = (V0 - Vn) / Vn * 100,無負荷時と定格時の電圧差を定格電圧で割った比率です。,ε = (Vn - V0) / V0 * 100,ε = (V0 + Vn) / Vn * 100,ε = Vn / V0 * 100
直流機,直流発電機の種類で、負荷が増えると端子電圧が上昇する特性を持たせることができるのは？,和動複巻発電機,直巻巻線が分巻巻線を助ける方向に働くためです。,差動複巻発電機,分巻発電機,他巻発電機
直流機,直流発電機の効率が最大になる条件は？,固定損 ＝ 負荷損,鉄損などの一定の損失と、電流による銅損が等しい時です。,固定損 ＞ 負荷損,固定損 ＜ 負荷損,銅損 ＝ 0
直流機,直流発電機において、電機子抵抗 Ra で発生する電圧降下はどのように表されるか？,IaRa,オームの法則に従い、内部でのロスとなります。,V - IaRa,V + IaRa,Ia / Ra
直流機,直流発電機が自励で電圧を確立するために不可欠なものは？,残留磁気,最初に磁束がないと、回転しても起電力が生まれません。,大きな負荷,ブラシの摩耗,高い周囲温度
直流機,直流電動機の発生トルク T を表す式は？ (Ia:電機子電流),T = KΦIa,電流と磁束に比例します。,T = KΦ/Ia,T = K Ia/Φ,T = KΦ Ia^2
直流機,直流電動機の電気的入力 P_in に対する、機械的出力 P_out の比を何というか？,効率,η = P_out / P_in で表される性能指標です。,力率,回転率,変動率
直流機,直流電動機の速度制御法で、最も広範囲かつスムーズに制御できるのは？,電圧制御,ワードレオナード方式などが有名です。,抵抗制御,界磁制御,極数変換
直流機,直流電動機の速度制御における「界磁制御」の欠点は？,トルクが減少する,磁束を弱めて速度を上げるため、発生トルクは小さくなります。,効率が非常に悪い,制御装置が巨大になる,低速域での制御ができない
直流機,直流電動機の出力 P [W] をトルク T [N・m] と角速度 ω [rad/s] で表すと？,P = ωT,動力学の基本式と同じ関係になります。,P = T / ω,P = ω / T,P = 2πωT
直流機,直流電動機の始動時に「始動抵抗」を挿入する主な目的は？,始動電流を抑制するため,始動時は逆起電力がないため、大きな電流が流れるのを防ぎます。,回転速度を上げるため,トルクをゼロにするため,界磁を強化するため
直流機,直流電動機の始動時に 電機子電流を制限するために挿入するものは？,始動抵抗,逆起電力がない状態での過電流を防ぎます。,コンデンサ,リアクトル,分路抵抗器
直流機,直流電動機の逆起電力 E と電源電圧 V、電機子抵抗 Ra、電流 Ia の関係は？,E = V - IaRa,電源電圧から内部抵抗による電圧降下を引いたものが逆起電力です。,E = V + IaRa,E = IaRa - V,E = V / (IaRa)
直流機,直流電動機の回転方向を逆にする方法は？,電機子接続を逆にする,界磁か電機子の一方のみを逆にします。,電源の極性を入れ替える,ブラシを180度動かす,電圧を2倍にする
直流機,直流電動機のトルク T と電機子電流 Ia の関係が、低負荷時に直線的になるのはどれか？,分巻電動機,磁束 φ がほぼ一定のため、トルクは電流に比例します。,直巻電動機,複巻電動機,どの電動機も同じ
直流機,直流電動機において、負荷を一定としたまま界磁磁束 φ を減少させると回転速度 N はどうなるか？,上昇する,N ∝ (V - IaRa) / φ なので、磁束を減らすと速度が跳ね上がります。,低下する,停止する,変化しない
直流機,直流電動機において、電機子電流を一定にして界磁電流を増やすとトルクはどうなるか？,増加する,T = kφIa より、磁束 φ が増えればトルクも増します。,減少する,変化しない,半分になる
直流機,直流電動機で、トルク T が電機子電流 Ia の2乗に比例する性質を持つのはどの形式か？,直巻電動機,界磁電流と電機子電流が同じため、磁束も電流に比例し、T ∝ Ia^2 となります。,分巻電動機,他巻電動機,コンパウンド電動機
直流機,直流直巻電動機を無負荷で運転してはいけない理由は？,過速度になるため,磁束が極小になり速度が急上昇します。,電圧が低下するため,逆回転するため,過電流が流れるため
直流機,直流直巻電動機を無負荷で運転してはいけない最大の理由は？,回転速度が過大になり危険だから,磁束が極めて小さくなるため、速度が無限に上昇しようとします。,電流が流れすぎるから,トルクが大きすぎるから,発電してしまうから
直流機,直流直巻電動機の用途として、最も適しているのはどれか？,電気鉄道（クレーンなど）,始動トルクが非常に大きく、重い負荷の始動に適しています。,換気扇,工作機械（定速）,精密時計
直流機,直流直巻電動機のトルク T と電流 Ia の関係は？ (磁気飽和無視),T ∝ Ia^2,電流が増えると磁束も増えるためです。,T ∝ Ia,T ∝ 1/Ia,T ∝ √Ia
直流機,直流他巻発電機の利点はどれか？,電圧制御が容易である,界磁回路が独立しているため、安定した制御が可能です。,配線が最も簡単である,残留磁気が不要である,価格が最も安い
直流機,直流機の波巻（並列回路数 a=2）の特徴は？,高電圧小電流向き,直列接続数が多くなります。,低電圧大電流向き,高周波向き,中電圧中電流向き
直流機,直流機の電機子反作用を防止するために、主極の磁極面に溝を掘って設ける巻線は？,補償巻線,電機子電流と逆向きの電流を流して反作用を打ち消します。,制動巻線,界磁巻線,補助巻線
直流機,直流機の電機子反作用により、磁束が減少する現象を特に何というか？,減磁作用,主磁束が弱まるため、発電機の電圧低下などの原因になります。,増磁作用,整流作用,同期作用
直流機,直流機の電機子反作用により 磁気的中性軸は負荷がかかるとどうなるか？,回転方向に移動する,（発電機の場合）磁束が歪むためです。,回転反対方向に移動する,移動しない,極方向に移動する
直流機,直流機の電機子反作用において、磁束分布が歪むことで中性軸はどう変化するか？,回転方向に移動する,発電機の場合、回転方向に中性軸がずれます。,回転と逆方向に移動する,変化しない,中心に収束する
直流機,直流機の電機子巻線方式で、高電圧小電流に適しているのはどちらか？,波巻,直列に接続される導体数が多くなるため、電圧が高くなります。,重ね巻,並列巻,集中巻
直流機,直流機の鉄損を低減するために、電機子鉄心にはどのような対策が取られるか？,薄いケイ素鋼板を積層する,渦電流損とヒステリシス損を抑えるための標準的な手法です。,アルミで鋳造する,中空にする,永久磁石にする
直流機,直流機の鉄損（無負荷損）に含まれるものは？,ヒステリシス損,磁化の反転に伴う損失です。,直接銅損,風損,軸受摩擦損
直流機,直流機の鉄心に積層鋼板を使用する主な目的は？,渦電流損の低減,電流経路を分断して損失を抑えます。,ヒステリシス損の低減,磁束密度の向上,重量の軽減
直流機,直流機の損失のうち、負荷の大きさに応じて変化する「負荷損」の代表は？,銅損,巻線の抵抗による熱損失 (I^2R) です。,鉄損,摩擦損,風損
直流機,直流機の損失のうち 電機子巻線で発生する損失は？,銅損,I^2 R で表される損失です。,鉄損,機械損,漂遊負荷損
直流機,直流機の整流子片間に発生する火花の原因となる、急激な電流変化による電圧は？,リアクタンス電圧,コイルの自己インダクタンスによる逆起電力が原因です。,磁化電圧,抵抗電圧,静電電圧
