照明,物体の表面が受けた光をどの程度跳ね返すかを示す割合を何というか？,反射率,白に近いほど高く、黒に近いほど低くなります。,透過率,吸収率,屈折率
照明,物体の色そのものが持つ明るさの反射特性を何というか？,明度,色の三属性（色相・明度・彩度）の一つです。,彩度,色相,輝度
照明,部屋の形状（幅・奥行・高さ）から計算される係数は？,室指数,照明率を求めるのに使います。,照明率,保守率,均斉度
照明,美術館などで、特定の展示物を際立たせるための照明手法を何というか？,アクセント照明（スポット照明）,周囲との明暗差を作り、視線を集めます。,全般照明,ベース照明,足元照明
照明,非常用照明器具において、停電時に点灯を維持しなければならない時間は最低何分間か？,30分間,避難に必要な時間を確保するための法令基準です。,5分間,10分間,1時間
照明,非常用照明器具が停電時に点灯し続けるべき時間は？,30分間以上,避難に必要な時間を確保します。,10分間,1時間,2時間
照明,白熱電球の内部に不活性ガス（アルゴンなど）を封入する目的は？,フィラメントの蒸発を抑え、寿命を延ばすため,真空よりも高い温度で点灯させることが可能になります。,燃やすため,色を変えるため,重くするため
照明,白熱電球において、光を出すフィラメントに使用される融点の高い金属は？,タングステン,約 3400℃ という高い融点を持ち、白熱発光に適しています。,アルミニウム,銅,ニッケル
照明,白熱電球が光を出す原理は？,温度放射,フィラメントを高温にして光らせます。,アーク放電,ルミネセンス,化学反応
照明,道路照明などで、トンネルの出口付近の照度を高くする理由は？,視覚の「明順応」を助けるため,明るい屋外に出る際の視界の白飛びを防ぎます。,電気を節約するため,虫を避けるため,デザインのため
照明,直接照明において、上方へ向かう光束の割合は一般的に何%以下か？,10%,ほとんどの光を直接下方向へ向ける方式です。,50%,90%,100%
照明,昼間の明るい場所から急に暗い部屋に入った際、徐々に見えるようになる現象を何というか？,暗順応,網膜の感度が時間をかけて高まっていきます。,明順応,色順応,残像
照明,全光束を全消費電力で割った値を何というか？,固有エネルギー消費効率（発光効率）,単位は [lm / W] で、数値が高いほど省エネです。,定格寿命,力率,全光束比
照明,青色LEDの発明により可能になった、一般照明に不可欠な光は何色か？,白色,青色と黄色の蛍光体を組み合わせることで白光を作ります。,赤色,緑色,紫色
照明,人間の目が最も強く感じる（比視感度が高い）光の波長は約何 [nm] か？,555 nm,黄緑色の光に対して、人間の目は最も感度が良くなります。,400 nm,700 nm,1000 nm
照明,色温度が「高い」光の色味は？,青白い,昼光色などは色温度が高いです。,赤い,黄色い,淡いオレンジ
照明,照明設計において、作業面に必要な照度を維持するために、あらかじめ劣化分を見込んでおく係数は？,保守率,ランプの寿命や器具の汚れによる照度低下を考慮します。,室指数,利用率,反射率
照明,照明設計で 光源の劣化や汚れを見越してかける係数は？,保守率,初期照度を高く設定します。,照明率,室指数,反射率
照明,照明器具の防爆構造において、内部で爆発が起きても外に引火させない構造を何というか？,耐圧防爆構造,頑丈な容器で爆発の火炎を閉じ込めます。,安全増防爆構造,内圧防爆構造,樹脂充填防爆構造
照明,照明器具の「配光」とは何を表したものか？,光の空間的な広がり（方向ごとの強さ）,器具によって、スポット状や全方向状など異なります。,器具の色,器具の重さ,取り付け位置
照明,照明器具から出た光束のうち、作業面に到達する光束の割合を何というか？,利用率,部屋の形状や壁の反射率によって決まります。,保守率,反射率,透過率
照明,照明の「フリッカ」とはどのような現象か？,光のちらつき,電源周波数や回路の影響で、明るさが周期的に変動することです。,光の屈折,色のにじみ,二重の影
照明,照度の単位 [lx] の読み方は？,ルクス,面の明るさを表します。,ルーメン,カンデラ,ステラジアン
照明,作業面を照らすために必要な光束の割合を何というか？,照明率,器具の配光や部屋の反射率で決まります。,保守率,吸収率,透過率
照明,光度の単位 [cd] の読み方は？,カンデラ,ある方向への光の強さです。,ルーメン,ルクス,ワット
照明,光束の単位 [lm] の読み方は？,ルーメン,光源から出る光の総量です。,ルクス,カンデラ,ステラジアン
照明,光源の全光束を 4π で割ると（全方向均等な場合）何が求まるか？,光度,立体角あたりの光束になります。,照度,輝度,光量
照明,光源の色を、それと同じ光色の黒体の絶対温度で表したものを何というか？,色温度,単位は [K]（ケルビン）で、低いと赤っぽく、高いと青っぽくなります。,演色性,色偏差,全光束
照明,光源の効率を表す単位は？,lm/W,消費電力 1W あたりの光束です。,lx/W,cd/W,lm/m^2
照明,光源が物の色の見え方に与える影響を何というか？,演色性,Ra（平均演色評価数）で表します。,光束維持率,色温度,輝度比
照明,光源が物の色の見え方に与える影響を何というか？,演色性,Ra（平均演色評価数）で表され、100に近いほど自然に見えます。,光沢,コントラスト,屈折率
照明,光源からの距離が 3 倍になると 照度は何倍になるか？,1/9倍,距離の2乗に反比例します。,1/3倍,3倍,9倍
照明,蛍光灯や水銀灯などの放電灯において、放電を安定させるために必要な装置は？,安定器（バラスト）,負性抵抗特性による過電流を防ぎ、電圧を調整します。,変圧器,コンデンサ,整流器
照明,蛍光灯が光を出すために管内に封入されている物質は？,水銀蒸気,放電による紫外線を蛍光体で可視光に変えます。,ネオンガス,アルゴンガス,酸素
照明,輝度の単位 [cd/m^2] が表す視覚的な感覚は？,まぶしさ（明るさ感）,面積あたりの光度です。,光の総量,面の反射率,色の飽和度
照明,間接照明のメリットとして、正しいものはどれか？,影が柔らかく、まぶしさが少ない,天井や壁に反射させるため、穏やかな光環境が作れます。,効率が非常に高い,器具が非常に安い,設置が最も簡単である
照明,完全拡散面における輝度 L と照度 E の関係（M = πL）において、M は何を表すか？,光束発散度,面から出ていく光束の密度を表します。,全光束,反射率,光度
照明,屋外の球場などで使われる、非常に強力な照明器具を何というか？,投光器（フラッドライト）,遠くまで強い光を飛ばす設計になっています。,ダウンライト,シーリングライト,シャンデリア
