四機総合問題,誘導電動機の滑りが s=0.05 のとき 二次入力 P2 に対する出力 Pm の比は？,0.95, Pm = (1-s)P2 です。,0.05,1,1.05
四機総合問題,誘導電動機の滑りが s = 0.05 のとき、機械的出力 Pm と二次入力 P2 の比 (Pm/P2) は？,0.95,出力は P2(1-s) なので、1 - 0.05 = 0.95 となります。,0.05,1,1.05
四機総合問題,誘導電動機の「空間高調波」を低減させるための巻線手法は？,短縮巻・分布巻,これらを用いることで、より正弦波に近い磁束分布が得られます。,集中巻・全節巻,単層巻,波巻
四機総合問題,誘導電動機において 二次抵抗を挿入して始動トルクを上げる方法は？,巻線形のみ可能,比例推移を利用します。,かご形のみ可能,同期機のみ可能,直流機のみ可能
四機総合問題,誘導電動機において 回転子に巻線がなく頑丈な形式は？,かご形,構造が極めてシンプルです。,巻線形,突極形,円筒形
四機総合問題,変流器 (CT) の二次側定格電流として一般的な値は？,5A,標準的な計測用電流です。,1A,10A,100A
四機総合問題,変圧器や回転機の「油」が劣化すると、数値が上昇する指標は？,酸価,酸化が進むと酸性の物質が増え、絶縁や部材を腐食させます。,絶縁耐力,引火点,体積
四機総合問題,変圧器や回転機の「無負荷損」の大部分を占めるものは？,鉄損,電圧がかかっているだけで発生します。,銅損,機械損,漂遊負荷損
四機総合問題,変圧器の全損失が最小（効率最大）になるのはどんなとき？,鉄損 = 銅損 のとき,固定損と負荷損が等しい状態です。,全負荷のとき,無負荷のとき,電圧が最大のとき
四機総合問題,変圧器のV結線において、1台あたりの容量 P に対する三相出力の合計は？,√3 P,2台で 2P ではなく、位相の関係で √3 倍にとどまります。,2 P,P,3 P
四機総合問題,発電機の「自己励磁」を防ぐために、同期インピーダンスをどう設計すべきか？,小さくする（短絡比を大きくする）,磁気的に「強い」機械にすることで安定性を高めます。,大きくする,無限大にする,考慮する必要はない
四機総合問題,同期発電機を系統に併入する際 一致していなくても良いものは？,定格出力,電圧や周波数の「状態」が重要です。,周波数,位相,端子電圧
四機総合問題,同期発電機の負荷角 δ が 90 度を超えたときに起こる現象は？,同期外れ（脱調）,最大出力を超えてしまい、回転が維持できなくなります。,過電圧発生,界磁焼損,効率最大化
四機総合問題,同期電動機の力率を「進み」にするための操作は？,界磁電流を増やす（過励磁）,コンデンサとして機能します。,界磁電流を減らす,負荷を増やす,電圧を下げる
四機総合問題,同期機や誘導機において、スロット数を増やすことのメリットは？,誘起起電力の波形が良くなる,起電力を分散させることで高調波を減らせます。,構造が簡単になる,磁気抵抗が増える,価格が安くなる
四機総合問題,電動機の銘板にある「定格出力」が指すものは？,軸出力,実際に取り出せる機械的パワーです。,入力電力,皮相電力,銅損
四機総合問題,電動機の絶縁種別において 許容最高温度が最も高いものは？,H種,約180度まで耐えられるクラスです。,A種,B種,E種
四機総合問題,電動機の出力 [W] をトルク [N・m] と回転速度 N [min-1] で表すと？,P = (2πN / 60) × T,角速度とトルクの積です。,P = NT,P = 60NT / 2π,P = 2πNT
四機総合問題,電動機のトルクが回転速度に反比例する（出力が一定）特性を何というか？,定出力特性,巻取機などの制御に求められる特性です。,定トルク特性,自垂下特性,二乗トルク特性
四機総合問題,電気機器の冷却方式で、水素ガスが空気よりも優れている点はどれか？,風損が少なく、冷却能力が高い,水素は密度が低く熱伝導率が高いため、大容量機に適しています。,爆発の危険が全くない,安価である,絶縁耐力が空気より低い
四機総合問題,電気機器の冷却に使われる「シリコーン油」の、鉱油と比較した際の特徴は？,引火点が高く、耐熱性に優れる,防災性が求められる場所で使用されます。,安価である,粘度が非常に低い,絶縁耐力が低い
四機総合問題,電気機器の銘板にある「50/60Hz」の表記は、どのような意味か？,どちらの周波数でも使用可能である,ただし、性能（回転数など）は周波数により変化します。,55Hzで運転せよ,周波数を自動で変える,西日本専用である
四機総合問題,電気機器の鉄心にケイ素鋼板を積層して使用する主な目的は？,渦電流損を低減するため,板を薄くし抵抗を増やすことで、渦状に流れる電流を抑えます。,ヒステリシス損をゼロにするため,磁束密度を無限大にするため,重量を軽くするため
四機総合問題,電気機器の損失のうち、無負荷時でも発生し、電圧や周波数が一定ならほぼ一定である損失は？,固定損（無負荷損）,鉄損や機械損がこれに含まれます。,直接負荷損,銅損,漂遊負荷損
四機総合問題,電気機器の騒音のうち、鉄心の伸縮によって発生する音を何というか？,磁気騒音（うなり）,磁歪現象が主な原因となります。,機械騒音,風切音,摩擦音
四機総合問題,電気機器の振動を測定する際、一般的に測定される3要素は？,変位・速度・加速度,振動の性質を把握するために必要な物理量です。,電圧・電流・電力,トルク・回転数・滑り,周波数・位相・振幅
四機総合問題,電気機器の試験において 入力と出力を直接測って効率を出す方法は？,実負荷法,小容量の機器で行われます。,規約効率法,返還負荷法,損失分離法
四機総合問題,電気機器の試験で、定格電圧の 80% 程度の低電圧で始動を確認する試験を何というか？,低電圧始動試験,摩擦や組み立ての異常を確認するために行います。,拘束試験,短絡試験,耐電圧試験
四機総合問題,電気機器の効率計算において、出力と損失の和（出力＋損失）を分母とする効率を何というか？,規約効率,実際に測定が難しい場合に、入力を「出力＋損失」として計算します。,実測効率,全日効率,有効効率
四機総合問題,電気機器の効率が最大となる負荷率を 1/k としたとき、固定損 Pi と全負荷銅損 Pc の関係は？,Pi = (1/k)^2 * Pc,損失が等しくなる点で効率が最大になります。,Pi = Pc,Pi = k * Pc,Pc = (1/k)^2 * Pi
四機総合問題,電気機器の巻線において、電流の急激な変化により表面に電流が集中する現象は？,表皮効果,交流周波数が高いほど、導体の実効抵抗が増加します。,ホール効果,近接効果,ゼーベック効果
四機総合問題,電気機器の温度上昇試験で、実際に負荷をかけずに等価的な損失のみを供給する方法は？,返還負荷法,2台の同型の機械を組み合わせて損失分のみを補います。,直接負荷法,実負荷試験,絶縁抵抗試験
四機総合問題,電気機器の「漂遊負荷損」とはどのような損失か？,計算や測定が困難な微少な損失の総称,漏れ磁束による渦電流損などがこれに含まれます。,無負荷でも流れる電流による損失,軸受の摩擦による損失,巻線の直流抵抗による損失
四機総合問題,電気機器の「定格電圧」とは通常、どこで規定される電圧か？,端子電圧,機器の接続口における電圧を指します。,内部起電力,相電圧,平均電圧
四機総合問題,電気機器の「絶縁耐力試験」において、試験電圧を印加する時間は通常何分間か？,10分間,絶縁が破壊されずに耐えられるかを確認する標準的な時間です。,1分間,1時間,10秒間
四機総合問題,電気機器の「最高許容温度」を超えて運転し続けた場合、最も顕著に現れる影響は？,絶縁寿命の著しい短縮,熱により絶縁材料が劣化（炭化）し、事故の原因になります。,トルクの無限増大,電圧の安定,機械損の消失
四機総合問題,電気機器の「塩害対策」として、屋外設置の変圧器などに行われる処理は？,重耐塩塗装や絶縁強化,塩分による錆やトラッキング現象を防ぎます。,冷却フィンの取り外し,電圧の低下,密閉の解除
四機総合問題,電気機械の絶縁材料において、許容最高温度が105℃と規定されている絶縁種別は？,A種,かつての標準的な絶縁クラスです。,E種,B種,F種
四機総合問題,電気機械の温度上昇試験で 巻線の抵抗変化から算出する方法は？,抵抗法,銅の温度係数を利用します。,温度計法,埋込温度計法,放射温度計法
四機総合問題,電気機械の「界磁」の役割として正しいものは？,磁束を発生させる,トルクや起電力の元となる磁界を作ります。,電流を整流する,回転速度を検知する,電圧を昇圧する
